week_ending,store_id,sku,qty_sold
2026-03-01,S003,SKU00032,11
2026-02-22,S003,SKU00032,7
2026-04-12,S025,SKU00043,5
2026-04-05,S025,SKU00043,6
2026-03-29,S025,SKU00043,6
2026-03-22,S025,SKU00043,5
2026-03-15,S025,SKU00043,10
2026-03-08,S025,SKU00043,7
2026-03-01,S025,SKU00043,5
2026-02-22,S025,SKU00043,10
2026-04-12,S012,SKU00045,10
2026-04-05,S012,SKU00045,7
2026-03-29,S012,SKU00045,8
2026-03-22,S012,SKU00045,9
2026-03-15,S012,SKU00045,8
2026-03-08,S012,SKU00045,11
2026-03-01,S012,SKU00045,8
2026-02-22,S012,SKU00045,8
2026-04-12,S029,SKU00034,1
2026-04-05,S029,SKU00034,2
2026-03-29,S029,SKU00034,1
2026-03-22,S029,SKU00034,1
2026-03-15,S029,SKU00034,1
2026-03-08,S029,SKU00034,2
2026-03-01,S029,SKU00034,2
2026-04-12,S057,SKU00058,2
2026-04-05,S057,SKU00058,1
2026-03-29,S057,SKU00058,1
2026-02-22,S057,SKU00058,1
2026-04-12,S029,SKU00031,3
2026-04-05,S029,SKU00031,2
2026-03-29,S029,SKU00031,4
2026-03-22,S029,SKU00031,2
2026-03-15,S029,SKU00031,6
2026-03-08,S029,SKU00031,1
2026-03-01,S029,SKU00031,5
2026-02-22,S029,SKU00031,5
2026-04-12,S045,SKU00008,2
2026-04-05,S045,SKU00008,4
2026-03-29,S045,SKU00008,3
2026-03-22,S045,SKU00008,1
2026-03-15,S045,SKU00008,1
2026-03-08,S045,SKU00008,3
2026-03-01,S045,SKU00008,1
2026-02-22,S045,SKU00008,3
2026-03-22,S038,SKU00060,1
2026-03-08,S038,SKU00060,1
2026-04-12,S047,SKU00069,1
2026-04-05,S047,SKU00069,1
2026-03-29,S047,SKU00069,2
2026-03-22,S047,SKU00069,2
2026-03-15,S047,SKU00069,1
2026-03-08,S047,SKU00069,1
2026-03-01,S047,SKU00069,2
2026-02-22,S047,SKU00069,1
2026-04-05,S059,SKU00056,2
2026-03-29,S059,SKU00056,1
2026-03-22,S059,SKU00056,3
2026-03-15,S059,SKU00056,1
2026-03-08,S059,SKU00056,1
2026-03-01,S059,SKU00056,2
2026-02-22,S059,SKU00056,2
2026-04-05,S064,SKU00041,1
2026-03-29,S064,SKU00041,1
2026-03-22,S064,SKU00041,1
2026-03-15,S064,SKU00041,1
2026-03-01,S064,SKU00041,1
2026-04-12,S014,SKU00038,21
2026-04-05,S014,SKU00038,10
2026-03-29,S014,SKU00038,21
2026-03-22,S014,SKU00038,15
2026-03-15,S014,SKU00038,22
2026-03-08,S014,SKU00038,16
2026-03-01,S014,SKU00038,21
2026-02-22,S014,SKU00038,17
2026-04-12,S017,SKU00065,2
2026-04-05,S017,SKU00065,2
2026-03-29,S017,SKU00065,1
2026-03-22,S017,SKU00065,2
2026-03-15,S017,SKU00065,1
2026-03-08,S017,SKU00065,2
2026-03-01,S017,SKU00065,2
2026-02-22,S017,SKU00065,1
2026-04-12,S013,SKU00066,1
2026-03-29,S013,SKU00066,1
2026-03-15,S013,SKU00066,1
2026-03-01,S013,SKU00066,1
2026-02-22,S013,SKU00066,1
2026-04-12,S016,SKU00023,20
2026-04-05,S016,SKU00023,15
2026-03-29,S016,SKU00023,25
2026-03-22,S016,SKU00023,22
2026-03-15,S016,SKU00023,19
2026-03-08,S016,SKU00023,20
2026-03-01,S016,SKU00023,23
2026-02-22,S016,SKU00023,28
2026-04-12,S014,SKU00025,4
2026-04-05,S014,SKU00025,4
2026-03-29,S014,SKU00025,4
2026-03-22,S014,SKU00025,5
2026-03-15,S014,SKU00025,3
2026-03-08,S014,SKU00025,3
2026-03-01,S014,SKU00025,3
2026-02-22,S014,SKU00025,4
2026-04-12,S019,SKU00008,4
2026-04-05,S019,SKU00008,8
2026-03-29,S019,SKU00008,7
2026-03-22,S019,SKU00008,7
2026-03-15,S019,SKU00008,4
2026-03-08,S019,SKU00008,6
2026-03-01,S019,SKU00008,7
2026-02-22,S019,SKU00008,6
2026-03-01,S019,SKU00063,1
2026-04-12,S039,SKU00056,1
2026-03-22,S039,SKU00056,1
2026-03-08,S039,SKU00056,1
2026-03-01,S039,SKU00056,1
2026-04-12,S001,SKU00026,10
2026-04-05,S001,SKU00026,11
2026-03-29,S001,SKU00026,10
2026-03-22,S001,SKU00026,10
2026-03-15,S001,SKU00026,11
2026-03-08,S001,SKU00026,13
2026-03-01,S001,SKU00026,11
2026-02-22,S001,SKU00026,8
2026-04-12,S008,SKU00052,3
2026-04-05,S008,SKU00052,2
2026-03-29,S008,SKU00052,2
2026-03-22,S008,SKU00052,2
2026-03-15,S008,SKU00052,2
2026-03-08,S008,SKU00052,3
2026-03-01,S008,SKU00052,3
2026-02-22,S008,SKU00052,3
2026-04-12,S044,SKU00039,7
2026-04-05,S044,SKU00039,6
2026-03-29,S044,SKU00039,4
2026-03-22,S044,SKU00039,4
2026-03-15,S044,SKU00039,7
2026-03-08,S044,SKU00039,4
2026-03-01,S044,SKU00039,4
2026-02-22,S044,SKU00039,5
2026-04-12,S064,SKU00017,3
2026-04-05,S064,SKU00017,3
2026-03-29,S064,SKU00017,1
2026-03-22,S064,SKU00017,2
2026-03-15,S064,SKU00017,1
2026-03-08,S064,SKU00017,2
2026-03-01,S064,SKU00017,5
2026-02-22,S064,SKU00017,2
2026-04-12,S048,SKU00038,7
2026-04-05,S048,SKU00038,5
2026-03-29,S048,SKU00038,11
2026-03-22,S048,SKU00038,8
2026-03-15,S048,SKU00038,12
2026-03-08,S048,SKU00038,3
2026-03-01,S048,SKU00038,2
2026-02-22,S048,SKU00038,6
2026-04-12,S014,SKU00007,7
2026-04-05,S014,SKU00007,21
2026-03-29,S014,SKU00007,14
2026-03-22,S014,SKU00007,18
2026-03-15,S014,SKU00007,22
2026-03-08,S014,SKU00007,13
2026-03-01,S014,SKU00007,14
2026-02-22,S014,SKU00007,16
2026-04-12,S051,SKU00040,1
2026-04-05,S051,SKU00040,4
2026-03-29,S051,SKU00040,3
2026-03-22,S051,SKU00040,2
2026-03-15,S051,SKU00040,2
2026-03-08,S051,SKU00040,2
2026-03-01,S051,SKU00040,4
2026-02-22,S051,SKU00040,4
2026-04-05,S048,SKU00025,3
2026-03-29,S048,SKU00025,1
2026-03-22,S048,SKU00025,3
2026-03-15,S048,SKU00025,1
2026-03-08,S048,SKU00025,3
2026-03-01,S048,SKU00025,2
2026-02-22,S048,SKU00025,1
2026-04-12,S057,SKU00071,1
2026-03-29,S057,SKU00071,1
2026-03-22,S057,SKU00071,1
2026-03-08,S057,SKU00071,1
2026-02-22,S057,SKU00071,1
2026-04-12,S042,SKU00004,10
2026-04-05,S042,SKU00004,10
2026-03-29,S042,SKU00004,8
2026-03-22,S042,SKU00004,9
2026-03-15,S042,SKU00004,13
2026-03-08,S042,SKU00004,14
2026-03-01,S042,SKU00004,11
2026-02-22,S042,SKU00004,9
2026-04-12,S011,SKU00070,4
2026-04-05,S011,SKU00070,4
2026-03-29,S011,SKU00070,4
2026-03-22,S011,SKU00070,5
2026-03-15,S011,SKU00070,4
2026-03-08,S011,SKU00070,4
2026-03-01,S011,SKU00070,3
2026-02-22,S011,SKU00070,3
2026-04-12,S061,SKU00074,2
2026-04-05,S061,SKU00074,2
2026-03-29,S061,SKU00074,1
2026-03-22,S061,SKU00074,2
2026-03-15,S061,SKU00074,1
2026-03-08,S061,SKU00074,2
2026-03-01,S061,SKU00074,2
2026-02-22,S061,SKU00074,1
2026-04-12,S018,SKU00067,2
2026-04-05,S018,SKU00067,2
2026-03-29,S018,SKU00067,2
2026-03-22,S018,SKU00067,2
2026-03-15,S018,SKU00067,1
2026-03-08,S018,SKU00067,2
2026-03-01,S018,SKU00067,2
2026-02-22,S018,SKU00067,1
2026-04-12,S048,SKU00007,4
2026-04-05,S048,SKU00007,4
2026-03-29,S048,SKU00007,4
2026-03-22,S048,SKU00007,2
2026-03-15,S048,SKU00007,3
2026-03-01,S048,SKU00007,2
2026-02-22,S048,SKU00007,2
2026-04-12,S004,SKU00052,1
2026-04-05,S004,SKU00052,3
2026-03-29,S004,SKU00052,3
2026-03-22,S004,SKU00052,3
2026-03-15,S004,SKU00052,2
2026-03-08,S004,SKU00052,1
2026-03-01,S004,SKU00052,2
2026-02-22,S004,SKU00052,2
2026-04-12,S016,SKU00029,21
2026-04-05,S016,SKU00029,18
2026-03-29,S016,SKU00029,28
2026-03-22,S016,SKU00029,20
2026-03-15,S016,SKU00029,21
2026-03-08,S016,SKU00029,25
2026-03-01,S016,SKU00029,23
2026-02-22,S016,SKU00029,30
2026-04-12,S010,SKU00051,1
2026-04-05,S010,SKU00051,1
2026-03-29,S010,SKU00051,1
2026-03-15,S010,SKU00051,1
2026-03-08,S010,SKU00051,1
2026-03-01,S010,SKU00051,1
2026-02-22,S010,SKU00051,1
2026-04-12,S054,SKU00007,3
2026-04-05,S054,SKU00007,2
2026-03-29,S054,SKU00007,4
2026-03-22,S054,SKU00007,5
2026-03-15,S054,SKU00007,5
2026-03-08,S054,SKU00007,1
2026-02-22,S054,SKU00007,4
2026-04-12,S005,SKU00063,4
2026-04-05,S005,SKU00063,5
2026-03-29,S005,SKU00063,4
2026-03-22,S005,SKU00063,5
2026-03-15,S005,SKU00063,6
2026-03-08,S005,SKU00063,4
2026-03-01,S005,SKU00063,3
2026-02-22,S005,SKU00063,4
2026-04-12,S005,SKU00044,12
2026-04-05,S005,SKU00044,12
2026-03-29,S005,SKU00044,13
2026-03-22,S005,SKU00044,16
2026-03-15,S005,SKU00044,9
2026-03-08,S005,SKU00044,11
2026-03-01,S005,SKU00044,11
2026-02-22,S005,SKU00044,11
2026-04-12,S010,SKU00001,28
2026-04-05,S010,SKU00001,31
2026-03-29,S010,SKU00001,22
2026-03-22,S010,SKU00001,31
2026-03-15,S010,SKU00001,21
2026-03-08,S010,SKU00001,27
2026-03-01,S010,SKU00001,22
2026-02-22,S010,SKU00001,23
2026-04-12,S010,SKU00046,10
2026-04-05,S010,SKU00046,10
2026-03-29,S010,SKU00046,9
2026-03-22,S010,SKU00046,13
2026-03-15,S010,SKU00046,10
2026-03-08,S010,SKU00046,12
2026-03-01,S010,SKU00046,8
2026-02-22,S010,SKU00046,10
2026-04-12,S014,SKU00073,2
2026-04-05,S014,SKU00073,2
2026-03-29,S014,SKU00073,3
2026-03-22,S014,SKU00073,3
2026-03-15,S014,SKU00073,4
2026-03-08,S014,SKU00073,4
2026-03-01,S014,SKU00073,4
2026-02-22,S014,SKU00073,3
2026-04-12,S020,SKU00043,14
2026-04-05,S020,SKU00043,9
2026-03-29,S020,SKU00043,13
2026-03-22,S020,SKU00043,15
2026-03-15,S020,SKU00043,10
2026-03-08,S020,SKU00043,16
2026-03-01,S020,SKU00043,19
2026-02-22,S020,SKU00043,18
2026-04-12,S006,SKU00054,2
2026-04-05,S006,SKU00054,2
2026-03-29,S006,SKU00054,2
2026-03-22,S006,SKU00054,2
2026-03-15,S006,SKU00054,2
2026-03-08,S006,SKU00054,2
2026-03-01,S006,SKU00054,1
2026-02-22,S006,SKU00054,2
2026-04-12,S031,SKU00072,1
2026-03-29,S031,SKU00072,1
2026-03-22,S031,SKU00072,1
2026-03-15,S031,SKU00072,1
2026-03-08,S031,SKU00072,1
2026-02-22,S031,SKU00072,2
2026-04-12,S052,SKU00004,4
2026-04-05,S052,SKU00004,4
2026-03-29,S052,SKU00004,3
2026-03-22,S052,SKU00004,2
2026-03-15,S052,SKU00004,2
2026-03-08,S052,SKU00004,3
2026-02-22,S052,SKU00004,3
2026-04-12,S017,SKU00044,6
2026-04-05,S017,SKU00044,5
2026-03-29,S017,SKU00044,4
2026-03-22,S017,SKU00044,4
2026-03-15,S017,SKU00044,4
2026-03-08,S017,SKU00044,6
2026-03-01,S017,SKU00044,4
2026-02-22,S017,SKU00044,4
2026-04-12,S013,SKU00021,10
2026-04-05,S013,SKU00021,16
2026-03-29,S013,SKU00021,11
2026-03-22,S013,SKU00021,15
2026-03-15,S013,SKU00021,11
2026-03-08,S013,SKU00021,10
2026-03-01,S013,SKU00021,9
2026-02-22,S013,SKU00021,10
2026-04-12,S015,SKU00017,18
2026-04-05,S015,SKU00017,16
2026-03-29,S015,SKU00017,14
2026-03-22,S015,SKU00017,14
2026-03-15,S015,SKU00017,15
2026-03-08,S015,SKU00017,15
2026-03-01,S015,SKU00017,12
2026-02-22,S015,SKU00017,21
2026-04-12,S016,SKU00046,16
2026-04-05,S016,SKU00046,18
2026-03-29,S016,SKU00046,16
2026-03-22,S016,SKU00046,12
2026-03-15,S016,SKU00046,12
2026-03-08,S016,SKU00046,8
2026-03-01,S016,SKU00046,15
2026-02-22,S016,SKU00046,12
2026-04-12,S015,SKU00039,18
2026-04-05,S015,SKU00039,17
2026-03-29,S015,SKU00039,18
2026-03-22,S015,SKU00039,18
2026-03-15,S015,SKU00039,16
2026-03-08,S015,SKU00039,17
2026-03-01,S015,SKU00039,16
2026-02-22,S015,SKU00039,14
2026-04-12,S039,SKU00055,2
2026-04-05,S039,SKU00055,1
2026-03-29,S039,SKU00055,1
2026-03-22,S039,SKU00055,1
2026-03-15,S039,SKU00055,1
2026-03-08,S039,SKU00055,1
2026-03-01,S039,SKU00055,1
2026-02-22,S039,SKU00055,1
2026-04-12,S048,SKU00073,1
2026-03-15,S048,SKU00073,1
2026-03-08,S048,SKU00073,1
2026-04-12,S033,SKU00004,6
2026-04-05,S033,SKU00004,2
2026-03-29,S033,SKU00004,5
2026-03-22,S033,SKU00004,2
2026-03-15,S033,SKU00004,3
2026-03-08,S033,SKU00004,2
2026-03-01,S033,SKU00004,2
2026-02-22,S033,SKU00004,1
2026-04-12,S044,SKU00006,20
2026-04-05,S044,SKU00006,6
2026-03-29,S044,SKU00006,11
2026-03-22,S044,SKU00006,17
2026-03-15,S044,SKU00006,17
2026-03-08,S044,SKU00006,16
2026-03-01,S044,SKU00006,14
2026-02-22,S044,SKU00006,15
2026-04-12,S040,SKU00047,14
2026-04-05,S040,SKU00047,7
2026-03-29,S040,SKU00047,13
2026-03-22,S040,SKU00047,14
2026-03-15,S040,SKU00047,9
2026-03-08,S040,SKU00047,8
2026-03-01,S040,SKU00047,8
2026-02-22,S040,SKU00047,5
2026-04-12,S020,SKU00016,20
2026-04-05,S020,SKU00016,22
2026-03-29,S020,SKU00016,22
2026-03-22,S020,SKU00016,15
2026-03-15,S020,SKU00016,12
2026-03-08,S020,SKU00016,19
2026-03-01,S020,SKU00016,21
2026-02-22,S020,SKU00016,22
2026-04-12,S002,SKU00040,4
2026-04-05,S002,SKU00040,6
2026-03-29,S002,SKU00040,3
2026-03-22,S002,SKU00040,4
2026-03-15,S002,SKU00040,4
2026-03-08,S002,SKU00040,3
2026-03-01,S002,SKU00040,7
2026-02-22,S002,SKU00040,5
2026-04-12,S054,SKU00073,1
2026-03-29,S054,SKU00073,1
2026-03-22,S054,SKU00073,1
2026-03-08,S054,SKU00073,1
2026-03-01,S054,SKU00073,1
2026-02-22,S054,SKU00073,2
2026-04-12,S060,SKU00041,2
2026-04-05,S060,SKU00041,7
2026-03-29,S060,SKU00041,2
2026-03-22,S060,SKU00041,3
2026-03-15,S060,SKU00041,1
2026-03-08,S060,SKU00041,2
2026-04-12,S018,SKU00011,8
2026-04-05,S018,SKU00011,9
2026-03-29,S018,SKU00011,8
2026-03-22,S018,SKU00011,10
2026-03-15,S018,SKU00011,9
2026-03-08,S018,SKU00011,13
2026-03-01,S018,SKU00011,11
2026-02-22,S018,SKU00011,10
2026-04-12,S010,SKU00005,17
2026-04-05,S010,SKU00005,12
2026-03-29,S010,SKU00005,18
2026-03-22,S010,SKU00005,17
2026-03-15,S010,SKU00005,19
2026-03-08,S010,SKU00005,13
2026-03-01,S010,SKU00005,15
2026-02-22,S010,SKU00005,18
2026-04-12,S023,SKU00038,6
2026-04-05,S023,SKU00038,4
2026-03-29,S023,SKU00038,9
2026-03-22,S023,SKU00038,6
2026-03-15,S023,SKU00038,6
2026-03-08,S023,SKU00038,5
2026-03-01,S023,SKU00038,11
2026-02-22,S023,SKU00038,12
2026-04-12,S035,SKU00068,2
2026-04-05,S035,SKU00068,2
2026-03-29,S035,SKU00068,2
2026-03-22,S035,SKU00068,3
2026-03-15,S035,SKU00068,3
2026-03-08,S035,SKU00068,3
2026-03-01,S035,SKU00068,2
2026-02-22,S035,SKU00068,3
2026-04-12,S011,SKU00015,13
2026-04-05,S011,SKU00015,14
2026-03-29,S011,SKU00015,15
2026-03-22,S011,SKU00015,13
2026-03-15,S011,SKU00015,11
2026-03-08,S011,SKU00015,13
2026-03-01,S011,SKU00015,12
2026-02-22,S011,SKU00015,9
2026-04-12,S028,SKU00012,9
2026-04-05,S028,SKU00012,10
2026-03-29,S028,SKU00012,7
2026-03-22,S028,SKU00012,6
2026-03-15,S028,SKU00012,9
2026-03-08,S028,SKU00012,3
2026-03-01,S028,SKU00012,10
2026-02-22,S028,SKU00012,9
2026-04-12,S054,SKU00036,2
2026-04-05,S054,SKU00036,4
2026-03-29,S054,SKU00036,5
2026-03-22,S054,SKU00036,3
2026-03-15,S054,SKU00036,3
2026-03-08,S054,SKU00036,4
2026-03-01,S054,SKU00036,8
2026-02-22,S054,SKU00036,3
2026-04-12,S001,SKU00009,17
2026-04-05,S001,SKU00009,13
2026-03-29,S001,SKU00009,15
2026-03-22,S001,SKU00009,15
2026-03-15,S001,SKU00009,15
2026-03-08,S001,SKU00009,17
2026-03-01,S001,SKU00009,13
2026-02-22,S001,SKU00009,16
2026-04-12,S006,SKU00008,16
2026-04-05,S006,SKU00008,14
2026-03-29,S006,SKU00008,20
2026-03-22,S006,SKU00008,10
2026-03-15,S006,SKU00008,14
2026-03-08,S006,SKU00008,18
2026-03-01,S006,SKU00008,14
2026-02-22,S006,SKU00008,14
2026-04-12,S006,SKU00063,1
2026-04-05,S006,SKU00063,1
2026-04-12,S051,SKU00042,5
2026-04-05,S051,SKU00042,7
2026-03-29,S051,SKU00042,8
2026-03-22,S051,SKU00042,6
2026-03-15,S051,SKU00042,7
2026-03-08,S051,SKU00042,6
2026-03-01,S051,SKU00042,4
2026-02-22,S051,SKU00042,10
2026-04-12,S016,SKU00028,8
2026-04-05,S016,SKU00028,7
2026-03-29,S016,SKU00028,5
2026-03-22,S016,SKU00028,6
2026-03-15,S016,SKU00028,5
2026-03-08,S016,SKU00028,7
2026-03-01,S016,SKU00028,8
2026-02-22,S016,SKU00028,6
2026-04-12,S009,SKU00023,9
2026-04-05,S009,SKU00023,9
2026-03-29,S009,SKU00023,7
2026-03-22,S009,SKU00023,7
2026-03-15,S009,SKU00023,8
2026-03-08,S009,SKU00023,8
2026-03-01,S009,SKU00023,8
2026-02-22,S009,SKU00023,6
2026-04-12,S057,SKU00049,3
2026-03-29,S057,SKU00049,3
2026-03-22,S057,SKU00049,6
2026-03-15,S057,SKU00049,3
2026-03-08,S057,SKU00049,2
2026-03-01,S057,SKU00049,7
2026-02-22,S057,SKU00049,4
2026-04-12,S059,SKU00044,8
2026-04-05,S059,SKU00044,14
2026-03-29,S059,SKU00044,8
2026-03-22,S059,SKU00044,4
2026-03-15,S059,SKU00044,10
2026-03-08,S059,SKU00044,3
2026-03-01,S059,SKU00044,10
2026-02-22,S059,SKU00044,2
2026-04-12,S001,SKU00057,2
2026-04-05,S001,SKU00057,3
2026-03-29,S001,SKU00057,3
2026-03-22,S001,SKU00057,3
2026-03-15,S001,SKU00057,3
2026-03-08,S001,SKU00057,2
2026-03-01,S001,SKU00057,3
2026-02-22,S001,SKU00057,3
2026-04-12,S007,SKU00038,31
2026-04-05,S007,SKU00038,23
2026-03-29,S007,SKU00038,20
2026-03-22,S007,SKU00038,26
2026-03-15,S007,SKU00038,34
2026-03-08,S007,SKU00038,25
2026-03-01,S007,SKU00038,24
2026-02-22,S007,SKU00038,25
2026-04-12,S039,SKU00044,6
2026-04-05,S039,SKU00044,9
2026-03-29,S039,SKU00044,8
2026-03-22,S039,SKU00044,4
2026-03-15,S039,SKU00044,6
2026-03-08,S039,SKU00044,8
2026-03-01,S039,SKU00044,6
2026-02-22,S039,SKU00044,9
2026-04-12,S016,SKU00034,13
2026-04-05,S016,SKU00034,10
2026-03-29,S016,SKU00034,12
2026-03-22,S016,SKU00034,12
2026-03-15,S016,SKU00034,10
2026-03-08,S016,SKU00034,8
2026-03-01,S016,SKU00034,12
2026-02-22,S016,SKU00034,10
2026-04-12,S009,SKU00027,24
2026-04-05,S009,SKU00027,21
2026-03-29,S009,SKU00027,21
2026-03-22,S009,SKU00027,28
2026-03-15,S009,SKU00027,25
2026-03-08,S009,SKU00027,25
2026-03-01,S009,SKU00027,22
2026-02-22,S009,SKU00027,24
2026-04-12,S015,SKU00032,11
2026-04-05,S015,SKU00032,12
2026-03-29,S015,SKU00032,13
2026-03-22,S015,SKU00032,13
2026-03-15,S015,SKU00032,13
2026-03-08,S015,SKU00032,15
2026-03-01,S015,SKU00032,13
2026-02-22,S015,SKU00032,16
2026-04-12,S016,SKU00031,10
2026-04-05,S016,SKU00031,12
2026-03-29,S016,SKU00031,7
2026-03-22,S016,SKU00031,9
2026-03-15,S016,SKU00031,7
2026-03-08,S016,SKU00031,9
2026-03-01,S016,SKU00031,9
2026-02-22,S016,SKU00031,8
2026-04-12,S004,SKU00050,12
2026-04-05,S004,SKU00050,18
2026-03-29,S004,SKU00050,13
2026-03-22,S004,SKU00050,14
2026-03-15,S004,SKU00050,14
2026-03-08,S004,SKU00050,13
2026-03-01,S004,SKU00050,12
2026-02-22,S004,SKU00050,14
2026-04-12,S032,SKU00024,12
2026-04-05,S032,SKU00024,9
2026-03-29,S032,SKU00024,11
2026-03-22,S032,SKU00024,14
2026-03-15,S032,SKU00024,9
2026-03-08,S032,SKU00024,16
2026-03-01,S032,SKU00024,14
2026-02-22,S032,SKU00024,14
2026-04-12,S012,SKU00041,15
2026-04-05,S012,SKU00041,8
2026-03-29,S012,SKU00041,15
2026-03-22,S012,SKU00041,12
2026-03-15,S012,SKU00041,15
2026-03-08,S012,SKU00041,12
2026-03-01,S012,SKU00041,11
2026-02-22,S012,SKU00041,11
2026-04-12,S028,SKU00009,12
2026-04-05,S028,SKU00009,7
2026-03-29,S028,SKU00009,3
2026-03-22,S028,SKU00009,5
2026-03-15,S028,SKU00009,6
2026-03-08,S028,SKU00009,11
2026-03-01,S028,SKU00009,8
2026-02-22,S028,SKU00009,6
2026-04-12,S026,SKU00008,6
2026-04-05,S026,SKU00008,8
2026-03-29,S026,SKU00008,4
2026-03-22,S026,SKU00008,12
2026-03-15,S026,SKU00008,10
2026-03-08,S026,SKU00008,8
2026-03-01,S026,SKU00008,12
2026-02-22,S026,SKU00008,14
2026-04-12,S060,SKU00006,1
2026-04-05,S060,SKU00006,4
2026-03-29,S060,SKU00006,4
2026-03-22,S060,SKU00006,1
2026-03-15,S060,SKU00006,5
2026-03-08,S060,SKU00006,4
2026-03-01,S060,SKU00006,3
2026-03-08,S026,SKU00063,1
2026-04-12,S010,SKU00003,15
2026-04-05,S010,SKU00003,11
2026-03-29,S010,SKU00003,8
2026-03-22,S010,SKU00003,17
2026-03-15,S010,SKU00003,19
2026-03-08,S010,SKU00003,14
2026-03-01,S010,SKU00003,16
2026-02-22,S010,SKU00003,16
2026-04-12,S015,SKU00061,2
2026-04-05,S015,SKU00061,3
2026-03-29,S015,SKU00061,3
2026-03-22,S015,SKU00061,2
2026-03-15,S015,SKU00061,3
2026-03-08,S015,SKU00061,3
2026-03-01,S015,SKU00061,2
2026-02-22,S015,SKU00061,2
2026-04-12,S041,SKU00062,2
2026-04-05,S041,SKU00062,2
2026-03-29,S041,SKU00062,2
2026-03-22,S041,SKU00062,1
2026-03-08,S041,SKU00062,1
2026-03-01,S041,SKU00062,1
2026-02-22,S041,SKU00062,2
2026-04-12,S002,SKU00042,4
2026-04-05,S002,SKU00042,9
2026-03-29,S002,SKU00042,5
2026-03-22,S002,SKU00042,3
2026-03-15,S002,SKU00042,6
2026-03-08,S002,SKU00042,7
2026-03-01,S002,SKU00042,4
2026-02-22,S002,SKU00042,6
2026-04-12,S034,SKU00043,12
2026-04-05,S034,SKU00043,11
2026-03-29,S034,SKU00043,8
2026-03-22,S034,SKU00043,13
2026-03-15,S034,SKU00043,17
2026-03-08,S034,SKU00043,11
2026-03-01,S034,SKU00043,11
2026-02-22,S034,SKU00043,11
2026-04-12,S012,SKU00039,21
2026-04-05,S012,SKU00039,19
2026-03-29,S012,SKU00039,30
2026-03-22,S012,SKU00039,21
2026-03-15,S012,SKU00039,30
2026-03-08,S012,SKU00039,29
2026-03-01,S012,SKU00039,23
2026-02-22,S012,SKU00039,15
2026-04-12,S042,SKU00022,3
2026-04-05,S042,SKU00022,1
2026-03-29,S042,SKU00022,3
2026-03-22,S042,SKU00022,3
2026-03-15,S042,SKU00022,2
2026-03-08,S042,SKU00022,5
2026-04-12,S023,SKU00036,6
2026-04-05,S023,SKU00036,1
2026-03-29,S023,SKU00036,1
2026-03-22,S023,SKU00036,9
2026-03-15,S023,SKU00036,7
2026-03-08,S023,SKU00036,6
2026-03-01,S023,SKU00036,5
2026-02-22,S023,SKU00036,7
2026-04-12,S041,SKU00042,4
2026-04-05,S041,SKU00042,3
2026-03-29,S041,SKU00042,2
2026-03-22,S041,SKU00042,5
2026-03-15,S041,SKU00042,3
2026-03-08,S041,SKU00042,6
2026-03-01,S041,SKU00042,3
2026-02-22,S041,SKU00042,3
2026-04-12,S007,SKU00073,2
2026-04-05,S007,SKU00073,1
2026-03-29,S007,SKU00073,3
2026-03-22,S007,SKU00073,3
2026-03-15,S007,SKU00073,2
2026-03-08,S007,SKU00073,2
2026-03-01,S007,SKU00073,2
2026-02-22,S007,SKU00073,2
2026-04-12,S042,SKU00002,6
2026-04-05,S042,SKU00002,6
2026-03-29,S042,SKU00002,2
2026-03-22,S042,SKU00002,5
2026-03-15,S042,SKU00002,7
2026-03-08,S042,SKU00002,9
2026-03-01,S042,SKU00002,4
2026-02-22,S042,SKU00002,4
2026-04-12,S032,SKU00001,2
2026-04-05,S032,SKU00001,3
2026-03-29,S032,SKU00001,1
2026-03-22,S032,SKU00001,4
2026-03-15,S032,SKU00001,1
2026-03-08,S032,SKU00001,2
2026-03-01,S032,SKU00001,1
2026-02-22,S032,SKU00001,4
2026-04-12,S021,SKU00036,2
2026-04-05,S021,SKU00036,4
2026-03-29,S021,SKU00036,5
2026-03-22,S021,SKU00036,4
2026-03-15,S021,SKU00036,4
2026-03-08,S021,SKU00036,3
2026-03-01,S021,SKU00036,4
2026-02-22,S021,SKU00036,3
2026-04-12,S002,SKU00027,10
2026-04-05,S002,SKU00027,14
2026-03-29,S002,SKU00027,11
2026-03-22,S002,SKU00027,13
2026-03-15,S002,SKU00027,14
2026-03-08,S002,SKU00027,17
2026-03-01,S002,SKU00027,11
2026-02-22,S002,SKU00027,14
2026-04-12,S018,SKU00024,15
2026-04-05,S018,SKU00024,20
2026-03-29,S018,SKU00024,13
2026-03-22,S018,SKU00024,14
2026-03-15,S018,SKU00024,17
2026-03-08,S018,SKU00024,11
2026-03-01,S018,SKU00024,20
2026-02-22,S018,SKU00024,14
2026-04-12,S011,SKU00022,18
2026-04-05,S011,SKU00022,9
2026-03-29,S011,SKU00022,18
2026-03-22,S011,SKU00022,21
2026-03-15,S011,SKU00022,23
2026-03-08,S011,SKU00022,17
2026-03-01,S011,SKU00022,17
2026-02-22,S011,SKU00022,15
2026-04-12,S023,SKU00045,12
2026-04-05,S023,SKU00045,10
2026-03-29,S023,SKU00045,12
2026-03-22,S023,SKU00045,11
2026-03-15,S023,SKU00045,12
2026-03-08,S023,SKU00045,8
2026-03-01,S023,SKU00045,10
2026-02-22,S023,SKU00045,11
